filename	onset	offset	event_labels	modality
EsXa6SNVgSI_30_40	0,6	10,7	Cello,Speech	audio
EsXa6SNVgSI_30_40	0	10	Cello	visual
EuQ6qqoAdUE_290_300	0,0	2,4	Blender,Speech	audio
EuQ6qqoAdUE_290_300	0	10	Blender	visual
EuWGmg8MBxw_160_170	1,4,7	3,10,10	Dog,Dog,Speech	audio
EuWGmg8MBxw_160_170	0	10	Dog	visual
EvHgP6eSPxo_10_20	0,2,4,6,7,3,6,9	1,3,5,7,10,5,7,10	Speech,Dog,Dog,Dog,Dog,Speech,Speech,Speech	audio
EvHgP6eSPxo_10_20	0	10	Dog	visual
EwTLLwJtDyo_180_190	1,9,0	6,10,10	Singing,Singing,Acoustic_guitar	audio
EwTLLwJtDyo_180_190	1,9,0	6,10,10	Singing,Singing,Acoustic_guitar	visual
EwecTFF_wUs_80_90	0,4	10,10	Frying_(food),Speech	audio
EwecTFF_wUs_80_90	0	10	Frying_(food)	visual
ExcQZFswFks_50_60	0,0	10,2	Dog,Speech	audio
ExcQZFswFks_50_60	0	10	Dog	visual
ExjkmiWArck_380_390	0	10	Frying_(food)	audio
ExjkmiWArck_380_390	0	10	Frying_(food)	visual
EybwVFGORSo_370_380	0,9	9,10	Fire_alarm,Speech	audio
EybwVFGORSo_370_380	7	10	Fire_alarm	visual
EzEsxYLJL7U_70_80	0,0,2,8	10,10,7,10	Acoustic_guitar,Banjo,Singing,Singing	audio
EzEsxYLJL7U_70_80	0,0,2,8	10,10,7,10	Acoustic_guitar,Banjo,Singing,Singing	visual
F-GyUG4KIXM_260_270	0,4	10,7	Motorcycle,Speech	audio
F-GyUG4KIXM_260_270	0	10	Motorcycle	visual
F-TRR1Qgo9g_90_100	0,9,0,8	4,10,10,10	Clapping,Basketball_bounce,Speech,Cheering	audio
F-TRR1Qgo9g_90_100	0,4,9	1,5,10	Basketball_bounce,Basketball_bounce,Basketball_bounce	visual
F0Omj8D7rOg_0_10	0	10	Vacuum_cleaner	audio
F0Omj8D7rOg_0_10	1	10	Vacuum_cleaner	visual
F2ID7V1BQrw_70_80	0,3	10,10	Dog,Speech	audio
F2ID7V1BQrw_70_80	0,5,3,9	2,10,6,10	Dog,Dog,Speech,Speech	visual
F3NPz3dUJsI_30_40	1,5,7,2,4	4,6,9,3,5	Dog,Dog,Dog,Speech,Speech	audio
F3NPz3dUJsI_30_40	0	10	Dog	visual
F3w-4MFXP0E_30_40	0	10	Helicopter	audio
F3w-4MFXP0E_30_40	0	10	Helicopter	visual
F4HxYGZbVOA_7_17	0	10	Chicken_rooster	audio
F4HxYGZbVOA_7_17	0	10	Chicken_rooster	visual
F4cn9ZkEX9E_490_500	1,8,0,8	6,9,10,10	Basketball_bounce,Basketball_bounce,Speech,Clapping	audio
F4cn9ZkEX9E_490_500	1,8	6,9	Basketball_bounce,Basketball_bounce	visual
F4eHCGEr1_A_70_80	0,0	10,10	Violin_fiddle,Cello	audio
F4eHCGEr1_A_70_80	0,0	10,10	Violin_fiddle,Cello	visual
F6-hgd5vlOY_250_260	1,0,2,4	10,10,3,10	Speech,Cheering,Basketball_bounce,Basketball_bounce	audio
F6-hgd5vlOY_250_260	2,4	3,10	Basketball_bounce,Basketball_bounce	visual
F7CqvjjkHyA_30_40	1,3	2,4	Speech,Speech	audio
F7CqvjjkHyA_30_40	0	10	Cat	visual
F8WZokPcBaQ_380_390	0,0,5	10,3,8	Violin_fiddle,Speech,Speech	audio
F8WZokPcBaQ_380_390	0,5	3,8	Speech,Speech	visual
F9kNX3zLB04_6_16	0,1,6	10,4,9	Baby_cry_infant_cry,Speech,Speech	audio
F9kNX3zLB04_6_16	0	10	Baby_cry_infant_cry	visual
FB5g9CP-M6w_30_40	0,4,2	3,10,4	Speech,Speech,Dog	audio
FB5g9CP-M6w_30_40	0,4,8	3,7,10	Speech,Speech,Speech	visual
FC8HlNb6iFE_0_10	3	10	Speech	audio
FC8HlNb6iFE_0_10	0	10	Motorcycle	visual
FCTPUd9iYHc_130_140	0,0	10,10	Dog,Speech	audio
FCTPUd9iYHc_130_140	0	10	Dog	visual
FCnSVLG31Yg_120_130	1,9	9,10	Blender,Speech	audio
FCnSVLG31Yg_120_130	0	10	Blender	visual
FCueNJBHERY_30_40	0,3,6	4,5,10	Violin_fiddle,Speech,Speech	audio
FCueNJBHERY_30_40	0	10	Violin_fiddle	visual
FD_AHY-4uaA_80_90	0	10	Fire_alarm	audio
FD_AHY-4uaA_80_90	0	6	Fire_alarm	visual
FE0C4xy3YRo_30_40	0,1,5	10,4,10	Speech,Violin_fiddle,Violin_fiddle	audio
FE0C4xy3YRo_30_40	0,3,0,0,7	2,6,10,3,10	Speech,Speech,Violin_fiddle,Cello,Banjo	visual
FFzJidrb2tg_0_10	6,0,2	10,1,5	Motorcycle,Speech,Speech	audio
FFzJidrb2tg_0_10	0	10	Motorcycle	visual
FGnW2s4nrYU_60_70	0,3	9,10	Clapping,Speech	audio
FGnW2s4nrYU_60_70	0	6	Clapping	visual
FHgIDw8rGtA_150_160	0,0	10,1	Motorcycle,Speech	audio
FHgIDw8rGtA_150_160	0	10	Motorcycle	visual
FHvhhlwmJ3A_20_30	9,1	10,9	Lawn_mower,Speech	audio
FHvhhlwmJ3A_20_30	0	10	Lawn_mower	visual
FI20VBtlwLM_40_50	1,5	4,6	Chicken_rooster,Speech	audio
FI20VBtlwLM_40_50	0	10	Chicken_rooster	visual
FJehTJMrmLc_30_40	0,3	4,10	Speech,Violin_fiddle	audio
FJehTJMrmLc_30_40	0,3	4,10	Speech,Violin_fiddle	visual
FKjHrCvqJL0_170_180	0	10	Singing	audio
FKjHrCvqJL0_170_180	0	10	Singing	visual
FLEC3gA30Pw_410_420	9	10	Singing	audio
FLEC3gA30Pw_410_420	9,7	10,10	Singing,Acoustic_guitar	visual
FLYjmRy39_g_10_20	3	10	Lawn_mower	audio
FLYjmRy39_g_10_20	0,6	5,10	Lawn_mower,Lawn_mower	visual
FOEzt0IIaoU_0_10	0,0,3,6	10,1,4,7	Dog,Speech,Speech,Speech	audio
FOEzt0IIaoU_0_10	0	10	Dog	visual
FP07wCKSwbE_400_410	0,4	10,10	Speech,Accordion	audio
FP07wCKSwbE_400_410	0	10	Accordion	visual
FPIXF5Pe_vw_190_200	0	10	Blender	audio
FPIXF5Pe_vw_190_200	0	10	Blender	visual
FR0cOQrzaWQ_280_290	0,7	10,10	Acoustic_guitar,Singing	audio
FR0cOQrzaWQ_280_290	0,9	10,10	Acoustic_guitar,Singing	visual
FR4em-G3gfo_30_40	0	10	Vacuum_cleaner	audio
FR4em-G3gfo_30_40	0,8,0	4,10,10	Vacuum_cleaner,Vacuum_cleaner,Cat	visual
FRz7ssK6R6M_30_40	2,0,0	6,10,10	Basketball_bounce,Speech,Cheering	audio
FRz7ssK6R6M_30_40	2,9	6,10	Basketball_bounce,Basketball_bounce	visual
FRzVTWTQyI8_50_60	5,7	6,10	Speech,Speech	audio
FRzVTWTQyI8_50_60	0	10	Dog	visual
FSaIBGrJ9Jg_90_100	0	3	Chainsaw	audio
FSaIBGrJ9Jg_90_100	0,5	4,10	Chainsaw,Chainsaw	visual
FTA0TnNtGlM_10_20	0,6	5,10	Fire_alarm,Fire_alarm	audio
FTA0TnNtGlM_10_20	5	8	Fire_alarm	visual
FU1_O_GJDko_410_420	0,9	4,10	Chainsaw,Chainsaw	audio
FU1_O_GJDko_410_420	0	10	Chainsaw	visual
FWyDVYWc0t0_160_170	0	10	Singing	audio
FWyDVYWc0t0_160_170	0	10	Singing	visual
FX6bTMXronQ_30_40	0,5	10,10	Violin_fiddle,Speech	audio
FX6bTMXronQ_30_40	0	10	Violin_fiddle	visual
FX7m8rS8Ac4_11_21	0	9	Baby_cry_infant_cry	audio
FX7m8rS8Ac4_11_21	0	9	Baby_cry_infant_cry	visual
FXM8uAh3nS8_70_80	0,0,6	10,3,10	Chicken_rooster,Speech,Speech	audio
FXM8uAh3nS8_70_80	0	10	Chicken_rooster	visual
FXcVh8Dbf0U_140_150	0,2,0	1,10,10	Singing,Singing,Cheering	audio
FXcVh8Dbf0U_140_150	0,2	1,10	Singing,Singing	visual
FY1hsJpoBF4_250_260	0,0	10,2	Motorcycle,Speech	audio
FY1hsJpoBF4_250_260	0	10	Motorcycle	visual
FY35Jy_mzfU_110_120	0,4	10,10	Motorcycle,Speech	audio
FY35Jy_mzfU_110_120	0	10	Motorcycle	visual
FbGHcKNRUBc_18_28	0,7	5,9	Violin_fiddle,Speech	audio
FbGHcKNRUBc_18_28	0	10	Violin_fiddle	visual
FbJMtOawkAo_20_30	6,4	10,5	Speech,Cat	audio
FbJMtOawkAo_20_30	0,4	2,10	Cat,Cat	visual
FbN2-I2CBbU_30_40	0,4,0,0,4,9	2,10,10,2,7,10	Speech,Speech,Singing,Dog,Dog,Dog	audio
FbN2-I2CBbU_30_40	0,3,8,0,4	1,5,9,2,10	Dog,Dog,Dog,Speech,Speech	visual
FbcZx5syfXE_0_10	7	10	Helicopter	audio
FbcZx5syfXE_0_10	3	10	Helicopter	visual
Fc5SeWp7Ouo_20_30	2,5,0	4,7,2	Lawn_mower,Lawn_mower,Speech	audio
Fc5SeWp7Ouo_20_30	0	10	Lawn_mower	visual
FcJApggTD4A_210_220	0,7,2,8	1,8,6,10	Speech,Speech,Cheering,Cheering	audio
FcJApggTD4A_210_220	0,0	10,10	Cheering,Clapping	visual
Fci7bNxsSVw_80_90	0,3	10,5	Motorcycle,Speech	audio
Fci7bNxsSVw_80_90	0	6	Motorcycle	visual
FcwK-l_KzEs_0_10	0	10	Speech	audio
FcwK-l_KzEs_0_10	1	7	Basketball_bounce	visual
FdKtli_dAaM_20_30	1,0,0	10,10,8	Dog,Speech,Clapping	audio
FdKtli_dAaM_20_30	0,0	10,2	Dog,Speech	visual
FdRXZAf5mMc_150_160	0,4,4,8	3,7,5,10	Speech,Speech,Dog,Dog	audio
FdRXZAf5mMc_150_160	0	10	Dog	visual
FdbtgaHTI9o_200_210	0,7	10,9	Helicopter,Speech	audio
FdbtgaHTI9o_200_210	0	10	Helicopter	visual
Fdp9dfnaLuY_30_40	0,2,7	7,4,9	Violin_fiddle,Speech,Speech	audio
Fdp9dfnaLuY_30_40	0,4	1,10	Violin_fiddle,Violin_fiddle	visual
FeC3GFT1GFk_180_190	0	10	Chicken_rooster	audio
FeC3GFT1GFk_180_190	0	10	Chicken_rooster	visual
Ff-TeBQ361Q_30_40	0,0,1	10,8,10	Violin_fiddle,Singing,Speech	audio
Ff-TeBQ361Q_30_40	0	10	Violin_fiddle	visual
FfLu0skvyR4_170_180	0,0,2	10,1,10	Helicopter,Speech,Speech	audio
FfLu0skvyR4_170_180	0	10	Helicopter	visual
Fg765IwFFms_50_60	0	10	Vacuum_cleaner	audio
Fg765IwFFms_50_60	0	10	Vacuum_cleaner	visual
FgCtqIgZlkU_30_40	0,8,0,9	5,9,8,10	Baby_cry_infant_cry,Baby_cry_infant_cry,Speech,Speech	audio
FgCtqIgZlkU_30_40	0	10	Baby_cry_infant_cry	visual
FgEEN3Fh68Y_30_40	0,3,8,1,4	1,6,10,3,7	Speech,Speech,Speech,Dog,Dog	audio
FgEEN3Fh68Y_30_40	0	10	Dog	visual
Fh2-vVvxbnI_90_100	0,4,2,7	2,10,4,10	Speech,Speech,Singing,Singing	audio
Fh2-vVvxbnI_90_100	0,0,4	10,2,10	Acoustic_guitar,Speech,Speech	visual
Fhhi2v1P5tE_90_100	0,5,7	3,6,10	Speech,Speech,Vacuum_cleaner	audio
Fhhi2v1P5tE_90_100	0	10	Dog	visual
FiQ6D89tciA_20_30	0	10	Singing	audio
FiQ6D89tciA_20_30	0	10	Singing	visual
FideUHWF5-4_50_60	9,0	10,5	Blender,Speech	audio
FideUHWF5-4_50_60	0	10	Blender	visual
FjseijUfvlw_30_40	0	10	Accordion	audio
FjseijUfvlw_30_40	0	10	Accordion	visual
Fk8y6-wbBUk_20_30	3,3	4,10	Speech,Vacuum_cleaner	audio
Fk8y6-wbBUk_20_30	0	10	Vacuum_cleaner	visual
FmOBqP7psWU_40_50	0	9	Chainsaw	audio
FmOBqP7psWU_40_50	2,6	4,10	Chainsaw,Chainsaw	visual
Fnq5BrdO0tc_280_290	0,1	10,3	Speech,Motorcycle	audio
Fnq5BrdO0tc_280_290	0	10	Motorcycle	visual
FoTOD4HkfAM_30_40	9,0,8	10,5,10	Speech,Baby_cry_infant_cry,Baby_cry_infant_cry	audio
FoTOD4HkfAM_30_40	0,8	5,10	Baby_cry_infant_cry,Baby_cry_infant_cry	visual
FpnKchSo3VE_160_170	0,7,7	6,8,10	Motorcycle,Speech,Singing	audio
FpnKchSo3VE_160_170	0	10	Motorcycle	visual
FqVYB3Z63uI_210_220	0,0	10,2	Frying_(food),Speech	audio
FqVYB3Z63uI_210_220	0	10	Frying_(food)	visual
Fr0MofY-CVo_20_30	2,4	3,5	Speech,Speech	audio
Fr0MofY-CVo_20_30	0	10	Dog	visual
Fr_9CvC8Xxo_30_40	0	10	Baby_cry_infant_cry	audio
Fr_9CvC8Xxo_30_40	0	10	Baby_cry_infant_cry	visual
FsTXNxD8M2A_0_10	1,5,7	3,6,10	Dog,Dog,Dog	audio
FsTXNxD8M2A_0_10	0	10	Dog	visual
FtvApi4UlEM_30_40	0,4,0	4,10,4	Singing,Speech,Acoustic_guitar	audio
FtvApi4UlEM_30_40	0,0,3	4,4,10	Singing,Acoustic_guitar,Clapping	visual
FwGq6BRGWns_40_50	1,7	6,9	Dog,Speech	audio
FwGq6BRGWns_40_50	0	10	Dog	visual
FwODSWGmEdY_80_90	0,5,0,0	1,9,5,5	Speech,Speech,Car,Dog	audio
FwODSWGmEdY_80_90	0,0,5,0	10,1,9,5	Dog,Speech,Speech,Car	visual
Fxb_iCsmqAM_30_40	0,0	10,10	Violin_fiddle,Acoustic_guitar	audio
Fxb_iCsmqAM_30_40	0,0	10,10	Violin_fiddle,Acoustic_guitar	visual
Fygm03Gw19Y_30_40	0	10	Helicopter	audio
Fygm03Gw19Y_30_40	0	10	Helicopter	visual
FzFRjoK--R0_30_40	0	10	Motorcycle	audio
FzFRjoK--R0_30_40	0	10	Motorcycle	visual
FzpI8ggObiE_280_290	0	10	Violin_fiddle	audio
FzpI8ggObiE_280_290	0	10	Violin_fiddle	visual
G-c_nrKUUIk_30_40	9,7	10,9	Helicopter,Speech	audio
G-c_nrKUUIk_30_40	9,2	10,10	Helicopter,Car	visual
G1Ef_w9jhE8_110_120	3,5	6,10	Banjo,Acoustic_guitar	audio
G1Ef_w9jhE8_110_120	0,0	10,10	Banjo,Acoustic_guitar	visual
G39FPqIZkAA_5_15	0	9	Helicopter	audio
G39FPqIZkAA_5_15	0	8	Helicopter	visual
G3Szo_Im5rs_30_40	0	10	Accordion	audio
G3Szo_Im5rs_30_40	0	10	Accordion	visual
G3pBZO5zFrE_340_350	0	10	Blender	audio
G3pBZO5zFrE_340_350	0	10	Blender	visual
G4TowkVcclw_90_100	0	10	Lawn_mower	audio
G4TowkVcclw_90_100	0	10	Lawn_mower	visual
G62jBqwUsac_90_100	0,4,0	3,8,10	Singing,Singing,Acoustic_guitar	audio
G62jBqwUsac_90_100	0,4,0	3,8,10	Singing,Singing,Acoustic_guitar	visual
G7jl8y17HNo_30_40	3	4	Chicken_rooster	audio
G7jl8y17HNo_30_40	0	10	Chicken_rooster	visual
GB93d-uKICQ_310_320	0,6,2,7	1,8,3,10	Dog,Dog,Speech,Speech	audio
GB93d-uKICQ_310_320	0	10	Dog	visual
GBJGRSP2JFg_20_30	0,3	4,10	Speech,Violin_fiddle	audio
GBJGRSP2JFg_20_30	0	4	Speech	visual
GCnRAAmkmTw_30_40	0,0	10,10	Cello,Violin_fiddle	audio
GCnRAAmkmTw_30_40	0,0	10,10	Cello,Violin_fiddle	visual
GERse3o3Uuo_70_80	0,1,5	1,4,6	Singing,Speech,Speech	audio
GERse3o3Uuo_70_80	0	1	Singing	visual
GEoZoRyYc1Q_90_100	0,3,3	1,9,4	Baby_laughter,Baby_laughter,Speech	audio
GEoZoRyYc1Q_90_100	0,3	1,9	Baby_laughter,Baby_laughter	visual
GG5XSsexHGk_370_380	0,5	10,7	Fire_alarm,Speech	audio
GG5XSsexHGk_370_380	0,7	6,10	Fire_alarm,Fire_alarm	visual
GGr5RlDlG7U_90_100	0,0,4,6	9,1,5,7	Chainsaw,Speech,Speech,Speech	audio
GGr5RlDlG7U_90_100	0	10	Chainsaw	visual
GIo3jkn2bt0_30_40	0,0	10,10	Speech,Violin_fiddle	audio
GIo3jkn2bt0_30_40	1,7	5,9	Speech,Violin_fiddle	visual
GJBUBAP_lf4_220_230	0,2,4,7,9	10,3,5,8,10	Singing,Clapping,Clapping,Clapping,Clapping	audio
GJBUBAP_lf4_220_230	0	10	Singing	visual
GJHdLtKI37w_10_20	0	10	Chicken_rooster	audio
GJHdLtKI37w_10_20	0	10	Chicken_rooster	visual
GJaybsizzm4_30_40	0,9	4,10	Speech,Speech	audio
GJaybsizzm4_30_40	0	10	Cat	visual
GKZvKWwrDcE_30_40	0,2,4,7,9,0,2,4,7	1,3,5,8,10,1,3,6,10	Clapping,Clapping,Clapping,Clapping,Clapping,Speech,Speech,Speech,Speech	audio
GKZvKWwrDcE_30_40	0,2,4,7,9,0,2,4,7	1,3,5,8,10,1,3,6,10	Clapping,Clapping,Clapping,Clapping,Clapping,Speech,Speech,Speech,Speech	visual
GLqZio7In10_30_40	0	10	Accordion	audio
GLqZio7In10_30_40	0	10	Accordion	visual
GM9ooYeYcY0_90_100	0,5,0,2,7	4,10,1,6,10	Dog,Dog,Speech,Speech,Speech	audio
GM9ooYeYcY0_90_100	0	10	Dog	visual
GMbYPPN6SNk_90_100	0,0,6,9,9	5,5,8,10,10	Violin_fiddle,Cello,Violin_fiddle,Cello,Violin_fiddle	audio
GMbYPPN6SNk_90_100	0,0	10,10	Cello,Violin_fiddle	visual
GOa3javNa-8_570_580	0,0,4	10,3,10	Frying_(food),Speech,Speech	audio
GOa3javNa-8_570_580	0	10	Frying_(food)	visual
GQJ3-6ZBsfg_200_210	2,7	3,8	Basketball_bounce,Basketball_bounce	audio
GQJ3-6ZBsfg_200_210	2,7	3,8	Basketball_bounce,Basketball_bounce	visual
GREbxPMiiFU_30_40	0,7	10,9	Violin_fiddle,Speech	audio
GREbxPMiiFU_30_40	0	10	Violin_fiddle	visual
GRGvhudh9s0_30_40	0	10	Helicopter	audio
GRGvhudh9s0_30_40	0	10	Helicopter	visual
GSWybGaQQdc_340_350	0,2,8,5	1,5,10,10	Speech,Speech,Speech,Fire_alarm	audio
GSWybGaQQdc_340_350	0	10	Fire_alarm	visual
GSaAFfWgeb4_30_40	1,3,8,0	2,7,10,10	Chicken_rooster,Chicken_rooster,Chicken_rooster,Speech	audio
GSaAFfWgeb4_30_40	0	10	Chicken_rooster	visual
GSovTky7XbU_120_130	0,0	10,10	Cello,Violin_fiddle	audio
GSovTky7XbU_120_130	0,0	10,10	Cello,Violin_fiddle	visual
GTMj6EZjRAg_120_130	0,0	10,7	Frying_(food),Speech	audio
GTMj6EZjRAg_120_130	0	10	Frying_(food)	visual
GTfbkrPPJjg_30_40	2	10	Baby_cry_infant_cry	audio
GTfbkrPPJjg_30_40	2	10	Baby_cry_infant_cry	visual
GThcvgY_HBU_210_220	0	10	Singing	audio
GThcvgY_HBU_210_220	0	10	Singing	visual
GTrzjZECYKI_50_60	0,3	10,10	Accordion,Singing	audio
GTrzjZECYKI_50_60	0,3	10,10	Accordion,Singing	visual
GTxET6TlBRM_30_40	0,5,0,6	3,10,3,10	Speech,Speech,Baby_cry_infant_cry,Baby_cry_infant_cry	audio
GTxET6TlBRM_30_40	0,6	3,10	Baby_cry_infant_cry,Baby_cry_infant_cry	visual
GUprpVDR2Hg_80_90	0,0,2	10,1,10	Cello,Violin_fiddle,Violin_fiddle	audio
GUprpVDR2Hg_80_90	0,0	10,10	Cello,Violin_fiddle	visual
GWFmUCizdfA_4_14	0	10	Helicopter	audio
GWFmUCizdfA_4_14	0	10	Helicopter	visual
GWg7TQYUHFo_30_40	0,0,7	10,3,9	Baby_cry_infant_cry,Speech,Speech	audio
GWg7TQYUHFo_30_40	0	9	Baby_cry_infant_cry	visual
GWvtgDdwoT0_0_10	0,5	10,9	Dog,Speech	audio
GWvtgDdwoT0_0_10	0	10	Dog	visual
GXIrtKSFXaM_30_40	0	10	Accordion	audio
GXIrtKSFXaM_30_40	0	10	Accordion	visual
GXdiEb8fkVQ_30_40	0,0	10,10	Accordion,Speech	audio
GXdiEb8fkVQ_30_40	0	10	Accordion	visual
GXsoVZJpLEc_510_520	0,0	10,10	Violin_fiddle,Cello	audio
GXsoVZJpLEc_510_520	0,0	10,10	Violin_fiddle,Cello	visual
GY-a6Wh7o_g_60_70	5,0	6,5	Speech,Motorcycle	audio
GY-a6Wh7o_g_60_70	0	10	Motorcycle	visual
GZYRcRlFjLA_0_10	0,1	10,10	Singing,Dog	audio
GZYRcRlFjLA_0_10	0	10	Dog	visual
GZx7ykInfR4_30_40	0,1	3,10	Speech,Violin_fiddle	audio
GZx7ykInfR4_30_40	0,0	10,3	Violin_fiddle,Speech	visual
Gb2iX2TZ5v8_290_300	0,6,0	5,10,10	Speech,Speech,Frying_(food)	audio
Gb2iX2TZ5v8_290_300	0	10	Frying_(food)	visual
GdND_LYJtYg_30_40	0	10	Vacuum_cleaner	audio
GdND_LYJtYg_30_40	0	10	Vacuum_cleaner	visual
Gfz5bt9Nz9c_390_400	0	1	Basketball_bounce	audio
Gfz5bt9Nz9c_390_400	0	1	Basketball_bounce	visual
Gg3pK71kApY_30_40	0,10	10,10	Motorcycle,Speech	audio
Gg3pK71kApY_30_40	0	10	Motorcycle	visual
GgiYd4ZgsQA_50_60	0	10	Dog	audio
GgiYd4ZgsQA_50_60	0	10	Dog	visual
GhXg04KU9Ws_22_32	0,8	10,10	Chainsaw,Speech	audio
GhXg04KU9Ws_22_32	0,9	10,10	Chainsaw,Speech	visual
Gi1iUYh6ZUo_0_10	0,6	5,10	Speech,Basketball_bounce	audio
Gi1iUYh6ZUo_0_10	0,7	5,10	Speech,Basketball_bounce	visual
GiO1oSKGTxY_110_120	0,0	10,10	Speech,Violin_fiddle	audio
GiO1oSKGTxY_110_120	0	10	Speech	visual
GilJAJTcmo8_13_23	0,2,6	4,3,10	Baby_cry_infant_cry,Speech,Speech	audio
GilJAJTcmo8_13_23	0	4	Baby_cry_infant_cry	visual
Gjk7H4JLso8_30_40	0,2	6,4	Speech,Cheering	audio
Gjk7H4JLso8_30_40	0	2	Speech	visual
GjoLR-sdj78_280_290	0,7,0,5	6,10,2,7	Acoustic_guitar,Acoustic_guitar,Speech,Speech	audio
GjoLR-sdj78_280_290	0	10	Acoustic_guitar	visual
GkjMWXHp0Ek_150_160	0,3	2,6	Blender,Speech	audio
GkjMWXHp0Ek_150_160	0	10	Blender	visual
GlucbS373WI_30_40	0,2	1,10	Lawn_mower,Lawn_mower	audio
GlucbS373WI_30_40	0,2	1,10	Lawn_mower,Lawn_mower	visual
GmetnCLxFHE_40_50	2,0	10,3	Dog,Speech	audio
GmetnCLxFHE_40_50	0	10	Dog	visual
GmxS8d0B1QE_20_30	0,2	10,5	Dog,Speech	audio
GmxS8d0B1QE_20_30	0	10	Dog	visual
Godz5tRIaRU_30_40	0	10	Helicopter	audio
Godz5tRIaRU_30_40	0	10	Helicopter	visual
GpPcLJ0b40o_140_150	0,0,0	10,10,10	Singing,Banjo,Acoustic_guitar	audio
GpPcLJ0b40o_140_150	0,0,0	10,10,10	Singing,Banjo,Acoustic_guitar	visual
GsNgBm53CGw_250_260	0,3,0,5	2,10,3,10	Speech,Speech,Acoustic_guitar,Acoustic_guitar	audio
GsNgBm53CGw_250_260	0,0,3	10,2,10	Acoustic_guitar,Speech,Speech	visual
GsVzqrK242Y_30_40	0	10	Violin_fiddle	audio
GsVzqrK242Y_30_40	0	10	Violin_fiddle	visual
GtiLAXlEZvU_40_50	0,9,8,0	7,10,9,10	Singing,Singing,Speech,Acoustic_guitar	audio
GtiLAXlEZvU_40_50	0,0,9	5,7,10	Acoustic_guitar,Singing,Singing	visual
Gtie98Go8Wc_10_20	0,4	4,10	Motorcycle,Speech	audio
Gtie98Go8Wc_10_20	0	10	Motorcycle	visual
Gtyp2DtLehs_10_20	0,2,4,1,3,5	1,3,7,2,4,9	Cat,Cat,Cat,Speech,Speech,Speech	audio
Gtyp2DtLehs_10_20	0	10	Cat	visual
Gu8zGt0iK7A_30_40	0,8,1	2,10,8	Violin_fiddle,Violin_fiddle,Speech	audio
Gu8zGt0iK7A_30_40	0,1	10,8	Violin_fiddle,Speech	visual
GubjpoIeZTc_180_190	0,2,7	10,3,10	Frying_(food),Speech,Speech	audio
GubjpoIeZTc_180_190	0,2,7	10,3,9	Frying_(food),Speech,Speech	visual
Gus-voUdc1U_30_40	0	10	Accordion	audio
Gus-voUdc1U_30_40	0	10	Accordion	visual
GvCEvNg0a9w_30_40	0,5,0	4,8,10	Dog,Dog,Speech	audio
GvCEvNg0a9w_30_40	0,0	10,10	Dog,Speech	visual
GvVdunhxlp4_80_90	0	10	Accordion	audio
GvVdunhxlp4_80_90	0	10	Accordion	visual
Gw4emZzJtzo_90_100	0,0,8	10,6,10	Frying_(food),Speech,Speech	audio
Gw4emZzJtzo_90_100	0	10	Frying_(food)	visual
Gx1wfTlFui8_0_10	0,5,6	4,10,10	Speech,Speech,Dog	audio
Gx1wfTlFui8_0_10	0	10	Dog	visual
GxBAyAeGJFk_40_50	0	10	Singing	audio
GxBAyAeGJFk_40_50	0	10	Singing	visual
GyOP7DP4wNU_0_10	0,1	5,4	Dog,Speech	audio
GyOP7DP4wNU_0_10	0,7	6,10	Dog,Dog	visual
GzN_gQyCOms_430_440	0,3,9,0,7	2,8,10,3,9	Singing,Singing,Singing,Speech,Speech	audio
GzN_gQyCOms_430_440	0,3,9	2,8,10	Singing,Singing,Singing	visual
GzXz1u955mo_170_180	8,0,5	10,4,9	Acoustic_guitar,Speech,Speech	audio
GzXz1u955mo_170_180	0	10	Acoustic_guitar	visual
H-zboGVCulQ_250_260	0	8	Singing	audio
H-zboGVCulQ_250_260	0	8	Singing	visual
H0EAcUmwbMs_30_40	0	10	Accordion	audio
H0EAcUmwbMs_30_40	0	10	Accordion	visual
H0j1eqsKVEw_120_130	0,0	10,10	Singing,Speech	audio
H0j1eqsKVEw_120_130	0	10	Singing	visual
H1u4PtqVFMg_370_380	0,3	10,7	Speech,Baby_laughter	audio
H1u4PtqVFMg_370_380	0	10	Speech	visual
H3RNXY2UgTI_30_40	2,6,0	5,9,10	Singing,Singing,Acoustic_guitar	audio
H3RNXY2UgTI_30_40	0,2,6	10,5,9	Acoustic_guitar,Singing,Singing	visual
H49jElTxnzQ_50_60	2,5,0,8	3,6,10,10	Basketball_bounce,Basketball_bounce,Speech,Clapping	audio
H49jElTxnzQ_50_60	2,5,8	3,6,10	Basketball_bounce,Basketball_bounce,Clapping	visual
H5WcJwyjxIg_2_12	0	0	Baby_cry_infant_cry	audio
H5WcJwyjxIg_2_12	0	10	Baby_cry_infant_cry	visual
H74oGbW1sw8_10_20	0,7	10,9	Cello,Speech	audio
H74oGbW1sw8_10_20	7	9	Speech	visual
H7CSAnSPS28_18_28	9	10	Chicken_rooster	audio
H7CSAnSPS28_18_28	0	10	Chicken_rooster	visual
H8FPgLh1mfg_50_60	4,0,7	6,3,10	Speech,Dog,Dog	audio
H8FPgLh1mfg_50_60	0	10	Dog	visual
H8_q1ovRwv8_90_100	1,1,5,9	10,4,8,10	Speech,Dog,Dog,Dog	audio
H8_q1ovRwv8_90_100	0	10	Dog	visual
H8hkekh2YCw_50_60	4	10	Accordion	audio
