filename	onset	offset	event_labels	visual_labels	audio_labels	modality	has_visual	has_audio
6TweVTyp6a4_30_40	4	6	Speech	Speech	Speech	multimodal	True	True
6TweVTyp6a4_30_40	6	7	Speech,Cheering	Cheering	Cheering,Speech	multimodal	True	True
6TweVTyp6a4_30_40	7	9	Cheering,Clapping	Cheering,Clapping	Cheering,Clapping	multimodal	True	True
6TweVTyp6a4_30_40	9	10	Cheering	Cheering	Cheering	multimodal	True	True
6YuCa3NAINw_130_140	0	2	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
6YuCa3NAINw_130_140	2	4	Singing,Frying_(food)	Frying_(food)	Frying_(food),Singing	multimodal	True	True
6YuCa3NAINw_130_140	4	6	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
6YuCa3NAINw_130_140	6	8	Singing,Frying_(food)	Frying_(food)	Frying_(food),Singing	multimodal	True	True
6YuCa3NAINw_130_140	8	9	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
6YuCa3NAINw_130_140	9	10	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
6_ADEY85YME_110_120	0	10	Blender	Blender	Blender	multimodal	True	True
6aV6c8mY0lg_30_40	0	1	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
6aV6c8mY0lg_30_40	1	3	Chainsaw		Chainsaw	multimodal	False	True
6aV6c8mY0lg_30_40	3	6	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
6aV6c8mY0lg_30_40	6	9	Chainsaw		Chainsaw	multimodal	False	True
6aV6c8mY0lg_30_40	9	10	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
6agI5a-5TGY_270_280	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
6bmJLRXrH-g_11_21	0	7	Speech,Telephone_bell_ringing	Telephone_bell_ringing	Speech,Telephone_bell_ringing	multimodal	True	True
6bmJLRXrH-g_11_21	7	8	Telephone_bell_ringing,Speech		Speech,Telephone_bell_ringing	multimodal	False	True
6bmJLRXrH-g_11_21	8	9	Speech		Speech	multimodal	False	True
6dvq5W-9D04_30_40	0	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
6e3aERe95fI_30_40	0	1	Cat	Cat	Cat	multimodal	True	True
6e3aERe95fI_30_40	1	2	Cat	Cat		multimodal	True	False
6e3aERe95fI_30_40	2	3	Cat	Cat	Cat	multimodal	True	True
6e3aERe95fI_30_40	3	4	Cat	Cat		multimodal	True	False
6e3aERe95fI_30_40	4	6	Cat	Cat	Cat	multimodal	True	True
6e3aERe95fI_30_40	6	9	Cat	Cat		multimodal	True	False
6e3aERe95fI_30_40	9	10	Cat	Cat	Cat	multimodal	True	True
6eT3o01nEmo_30_40	0	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
6gSLA-BG7Lw_70_80	0	2	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
6gSLA-BG7Lw_70_80	2	5	Basketball_bounce	Basketball_bounce		multimodal	True	False
6gSLA-BG7Lw_70_80	7	8	Basketball_bounce	Basketball_bounce		multimodal	True	False
6gSLA-BG7Lw_70_80	8	9	Basketball_bounce,Cheering	Basketball_bounce	Cheering	multimodal	True	True
6gSLA-BG7Lw_70_80	9	10	Cheering		Cheering	multimodal	False	True
6gW-ALg2Tio_290_300	0	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
6kKs7UKCUBA_70_80	0	10	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
6m9RSmLeC6M_40_50	0	10	Fire_alarm	Fire_alarm	Fire_alarm	multimodal	True	True
6m9tybo1Lvo_380_390	0	3	Accordion	Accordion	Accordion	multimodal	True	True
6m9tybo1Lvo_380_390	3	6	Accordion		Accordion	multimodal	False	True
6m9tybo1Lvo_380_390	6	8	Speech,Accordion		Accordion,Speech	multimodal	False	True
6m9tybo1Lvo_380_390	9	10	Accordion		Accordion	multimodal	False	True
6mBfajqi1pg_560_570	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
6mWz9fxXO7s_490_500	0	3	Speech,Chainsaw	Chainsaw	Chainsaw,Speech	multimodal	True	True
6mWz9fxXO7s_490_500	3	5	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
6mWz9fxXO7s_490_500	5	6	Speech,Chainsaw	Chainsaw	Chainsaw,Speech	multimodal	True	True
6mWz9fxXO7s_490_500	6	9	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
6mWz9fxXO7s_490_500	9	10	Speech,Chainsaw	Chainsaw	Chainsaw,Speech	multimodal	True	True
6oJeeOZFzyY_20_30	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
6ocUrRBIuls_340_350	0	2	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
6ocUrRBIuls_340_350	2	3	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
6ocUrRBIuls_340_350	3	4	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
6ocUrRBIuls_340_350	4	5	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
6ocUrRBIuls_340_350	5	6	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
6ocUrRBIuls_340_350	6	9	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
6ocUrRBIuls_340_350	9	10	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
6pHtlOXBxTI_30_40	0	10	Speech,Cheering	Cheering	Cheering,Speech	multimodal	True	True
6puZFsJvC64_70_80	0	10	Banjo,Clapping	Banjo,Clapping	Banjo,Clapping	multimodal	True	True
6pw5sDsjCio_100_110	0	6	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
6pw5sDsjCio_100_110	6	10	Vacuum_cleaner		Vacuum_cleaner	multimodal	False	True
6tCRm2ZbFWI_0_10	0	8	Speech,Frying_(food)	Frying_(food)	Speech,Frying_(food)	multimodal	True	True
6tCRm2ZbFWI_0_10	8	10	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
6uQyki-4Q_c_0_10	0	1	Acoustic_guitar	Acoustic_guitar		multimodal	True	False
6uQyki-4Q_c_0_10	1	5	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
6uQyki-4Q_c_0_10	5	10	Singing,Acoustic_guitar	Acoustic_guitar,Singing	Singing,Acoustic_guitar	multimodal	True	True
6x5UQq781zQ_0_10	0	2	Accordion	Accordion		multimodal	True	False
6x5UQq781zQ_0_10	2	10	Accordion	Accordion	Accordion	multimodal	True	True
6zGSFN2LhRQ_30_40	0	10	Accordion	Accordion	Accordion	multimodal	True	True
71MwJKnUfUI_190_200	0	7	Singing,Acoustic_guitar		Acoustic_guitar,Singing	multimodal	False	True
71MwJKnUfUI_190_200	7	10	Singing,Acoustic_guitar	Acoustic_guitar,Singing	Acoustic_guitar,Singing	multimodal	True	True
74rZ_mljj18_90_100	0	6	Speech		Speech	multimodal	False	True
74rZ_mljj18_90_100	6	9	Basketball_bounce,Speech	Basketball_bounce	Speech,Basketball_bounce	multimodal	True	True
74rZ_mljj18_90_100	9	10	Speech		Speech	multimodal	False	True
77Hsf1HCiyU_210_220	0	1	Violin_fiddle,Cello	Cello,Violin_fiddle		multimodal	True	False
77Hsf1HCiyU_210_220	1	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
78yrwc9y1ik_10_20	0	3	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
78yrwc9y1ik_10_20	8	10	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
7CMYwP1EvKM_60_70	0	10	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
7CcA8xdUah4_120_130	4	5	Dog	Dog		multimodal	True	False
7CcA8xdUah4_120_130	5	6	Dog	Dog	Dog	multimodal	True	True
7CcA8xdUah4_120_130	6	10	Dog	Dog		multimodal	True	False
7ECzsh5EkP8_30_40	0	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
7Iwu2gczI1g_540_550	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
7JD8chF_SJY_0_10	0	1	Basketball_bounce,Speech		Basketball_bounce,Speech	multimodal	False	True
7JD8chF_SJY_0_10	1	3	Basketball_bounce		Basketball_bounce	multimodal	False	True
7JD8chF_SJY_0_10	3	8	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
7JD8chF_SJY_0_10	8	9	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
7JD8chF_SJY_0_10	9	10	Speech		Speech	multimodal	False	True
7LViMtUpw8Q_40_50	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
7LVqHbJ6N1E_90_100	0	7	Car,Helicopter	Helicopter,Car	Helicopter	multimodal	True	True
7LVqHbJ6N1E_90_100	7	8	Car,Helicopter	Car	Helicopter	multimodal	True	True
7LVqHbJ6N1E_90_100	8	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
7MXZvu6cjuU_90_100	0	1	Basketball_bounce,Speech	Speech,Basketball_bounce	Speech,Basketball_bounce	multimodal	True	True
7MXZvu6cjuU_90_100	1	3	Speech		Speech	multimodal	False	True
7MXZvu6cjuU_90_100	3	4	Basketball_bounce,Cheering	Basketball_bounce	Cheering	multimodal	True	True
7MXZvu6cjuU_90_100	4	5	Speech,Basketball_bounce,Cheering	Basketball_bounce	Cheering,Speech	multimodal	True	True
7MXZvu6cjuU_90_100	5	8	Speech	Speech	Speech	multimodal	True	True
7MXZvu6cjuU_90_100	9	10	Speech	Speech	Speech	multimodal	True	True
7NLT62MMjHM_30_40	4	5	Clapping		Clapping	multimodal	False	True
7NLT62MMjHM_30_40	5	8	Violin_fiddle,Cello,Clapping	Cello,Violin_fiddle	Clapping	multimodal	True	True
7NLT62MMjHM_30_40	8	9	Violin_fiddle,Clapping	Violin_fiddle	Clapping	multimodal	True	True
7NLT62MMjHM_30_40	9	10	Clapping		Clapping	multimodal	False	True
7OhK3f4X1VQ_7_17	0	5	Car	Car	Car	multimodal	True	True
7OhK3f4X1VQ_7_17	5	10	Car		Car	multimodal	False	True
7OxK7UvZ5S8_150_160	0	1	Accordion,Clapping	Accordion	Clapping	multimodal	True	True
7OxK7UvZ5S8_150_160	1	2	Accordion,Clapping	Accordion	Clapping,Accordion	multimodal	True	True
7OxK7UvZ5S8_150_160	2	10	Accordion		Accordion	multimodal	False	True
7SChBv97cmg_10_20	0	10	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
7TZDBbCYZN0_70_80	3	4	Speech		Speech	multimodal	False	True
7TZDBbCYZN0_70_80	4	5	Baby_laughter,Speech	Baby_laughter	Baby_laughter,Speech	multimodal	True	True
7TZDBbCYZN0_70_80	6	7	Speech		Speech	multimodal	False	True
7TZDBbCYZN0_70_80	7	9	Baby_laughter,Speech	Baby_laughter	Baby_laughter,Speech	multimodal	True	True
7TZDBbCYZN0_70_80	9	10	Baby_laughter	Baby_laughter	Baby_laughter	multimodal	True	True
7USy-jxSsUg_30_40	0	8	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
7USy-jxSsUg_30_40	8	9	Baby_cry_infant_cry	Baby_cry_infant_cry		multimodal	True	False
7Vfb0lpJkpU_50_60	0	2	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
7Vfb0lpJkpU_50_60	2	3	Vacuum_cleaner,Speech	Vacuum_cleaner	Speech,Vacuum_cleaner	multimodal	True	True
7Vfb0lpJkpU_50_60	3	5	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
7Vfb0lpJkpU_50_60	5	6	Vacuum_cleaner		Vacuum_cleaner	multimodal	False	True
7Vfb0lpJkpU_50_60	6	10	Vacuum_cleaner,Speech	Vacuum_cleaner	Speech	multimodal	True	True
7X1_j3XrgnA_30_40	0	10	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
7XM4DfCbONg_210_220	0	6	Violin_fiddle,Cello,Banjo,Acoustic_guitar	Banjo,Violin_fiddle,Cello,Acoustic_guitar	Banjo,Violin_fiddle,Cello,Acoustic_guitar	multimodal	True	True
7XM4DfCbONg_210_220	6	7	Cheering,Violin_fiddle,Cello,Banjo,Acoustic_guitar,Clapping	Banjo,Violin_fiddle,Cello,Acoustic_guitar	Banjo,Violin_fiddle,Cello,Acoustic_guitar,Cheering,Clapping	multimodal	True	True
7XM4DfCbONg_210_220	7	9	Cheering,Violin_fiddle,Cello,Banjo,Acoustic_guitar,Clapping	Banjo,Violin_fiddle,Cello,Acoustic_guitar	Cheering,Clapping	multimodal	True	True
7XM4DfCbONg_210_220	9	10	Cheering,Violin_fiddle,Cello,Speech,Banjo,Acoustic_guitar,Clapping	Banjo,Violin_fiddle,Cello,Acoustic_guitar	Cheering,Clapping,Speech	multimodal	True	True
7Y0xgnuuFW4_21_31	0	1	Speech		Speech	multimodal	False	True
7Y0xgnuuFW4_21_31	1	2	Speech,Clapping	Clapping	Speech	multimodal	True	True
7Y0xgnuuFW4_21_31	2	8	Speech		Speech	multimodal	False	True
7Z9KzMO4hbM_180_190	1	4	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
7Z9KzMO4hbM_180_190	4	5	Speech,Telephone_bell_ringing	Telephone_bell_ringing	Speech	multimodal	True	True
7Z9KzMO4hbM_180_190	6	7	Speech		Speech	multimodal	False	True
7_MjnPGZb3g_30_40	0	3	Fire_alarm,Speech	Fire_alarm	Speech	multimodal	True	True
7_MjnPGZb3g_30_40	3	4	Fire_alarm	Fire_alarm		multimodal	True	False
7_MjnPGZb3g_30_40	4	6	Fire_alarm	Fire_alarm	Fire_alarm	multimodal	True	True
7_MjnPGZb3g_30_40	6	9	Fire_alarm,Speech	Fire_alarm	Speech	multimodal	True	True
7_MjnPGZb3g_30_40	9	10	Fire_alarm	Fire_alarm		multimodal	True	False
7bPt8dhIAiU_120_130	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
7eO9zH2KCC4_30_40	0	10	Violin_fiddle,Acoustic_guitar	Acoustic_guitar,Violin_fiddle	Acoustic_guitar,Violin_fiddle	multimodal	True	True
7g3idUTE1KM_30_40	0	7	Speech	Speech	Speech	multimodal	True	True
7g3idUTE1KM_30_40	7	8	Speech,Clapping	Speech,Clapping	Speech,Clapping	multimodal	True	True
7g3idUTE1KM_30_40	8	10	Speech	Speech	Speech	multimodal	True	True
7hspZOznOIM_0_10	2	4	Speech		Speech	multimodal	False	True
7hspZOznOIM_0_10	4	7	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
7hspZOznOIM_0_10	7	9	Telephone_bell_ringing	Telephone_bell_ringing		multimodal	True	False
7hspZOznOIM_0_10	9	10	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
7iSCziLZgow_60_70	0	1	Banjo		Banjo	multimodal	False	True
7iSCziLZgow_60_70	1	4	Speech,Banjo	Speech	Banjo,Speech	multimodal	True	True
7iSCziLZgow_60_70	4	5	Banjo		Banjo	multimodal	False	True
7iSCziLZgow_60_70	5	9	Speech,Banjo	Speech	Banjo,Speech	multimodal	True	True
7iSCziLZgow_60_70	9	10	Speech	Speech	Speech	multimodal	True	True
7mg1TKMPh-c_20_30	0	10	Cello	Cello	Cello	multimodal	True	True
7mrVq35XPrk_330_340	0	1	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
7mrVq35XPrk_330_340	1	8	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
7mrVq35XPrk_330_340	8	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
7oPED09nVAk_100_110	0	3	Singing,Acoustic_guitar	Acoustic_guitar,Singing	Acoustic_guitar,Singing	multimodal	True	True
7oPED09nVAk_100_110	3	7	Acoustic_guitar		Acoustic_guitar	multimodal	False	True
7oPED09nVAk_100_110	7	10	Singing,Acoustic_guitar	Singing	Acoustic_guitar,Singing	multimodal	True	True
7rYjAdnb3CA_20_30	0	2	Car	Car	Car	multimodal	True	True
7rYjAdnb3CA_20_30	2	5	Speech,Car	Speech,Car	Speech,Car	multimodal	True	True
7rYjAdnb3CA_20_30	5	10	Car	Car	Car	multimodal	True	True
7tgqtRO7RXA_170_180	1	6	Singing	Singing	Singing	multimodal	True	True
7tgqtRO7RXA_170_180	6	8	Singing,Clapping	Singing,Clapping	Singing,Clapping	multimodal	True	True
7tgqtRO7RXA_170_180	8	10	Singing	Singing	Singing	multimodal	True	True
7uKI2_0A2ik_30_40	0	9	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
7uKI2_0A2ik_30_40	9	10	Violin_fiddle	Violin_fiddle		multimodal	True	False
7uXeXKxHQ6A_300_310	0	8	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
7uXeXKxHQ6A_300_310	8	10	Lawn_mower		Lawn_mower	multimodal	False	True
7ukkbeEdBd4_20_30	0	1	Basketball_bounce	Basketball_bounce		multimodal	True	False
7ukkbeEdBd4_20_30	1	3	Speech		Speech	multimodal	False	True
7ukkbeEdBd4_20_30	3	4	Basketball_bounce,Speech	Basketball_bounce	Speech	multimodal	True	True
7ukkbeEdBd4_20_30	4	7	Speech		Speech	multimodal	False	True
7ukkbeEdBd4_20_30	7	8	Basketball_bounce,Speech	Basketball_bounce	Speech	multimodal	True	True
7ukkbeEdBd4_20_30	8	9	Speech		Speech	multimodal	False	True
7ukkbeEdBd4_20_30	9	10	Basketball_bounce,Speech	Basketball_bounce	Speech	multimodal	True	True
7wQzfyAWIFc_60_70	0	10	Violin_fiddle,Cello,Banjo	Banjo,Violin_fiddle,Cello	Banjo,Violin_fiddle,Cello	multimodal	True	True
7y0E-IeaZBE_30_40	0	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
7yMXFUS0Vuo_6_16	0	4	Vacuum_cleaner,Speech	Vacuum_cleaner	Speech,Vacuum_cleaner	multimodal	True	True
7yMXFUS0Vuo_6_16	4	10	Vacuum_cleaner,Speech	Vacuum_cleaner	Speech	multimodal	True	True
7yeWLEus7OI_80_90	0	10	Blender	Blender	Blender	multimodal	True	True
7zAZVwxH9PM_550_560	0	1	Speech		Speech	multimodal	False	True
7zAZVwxH9PM_550_560	1	4	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
7zAZVwxH9PM_550_560	4	8	Speech		Speech	multimodal	False	True
7zAZVwxH9PM_550_560	8	10	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
81WXDWpgzPA_0_10	0	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
82T_W4uINdQ_130_140	0	10	Violin_fiddle,Cello	Cello	Cello,Violin_fiddle	multimodal	True	True
83Txe5EAijU_260_270	0	6	Speech,Blender	Speech,Blender	Speech	multimodal	True	True
83Txe5EAijU_260_270	6	10	Blender	Blender	Blender	multimodal	True	True
84OQA_JJHPY_390_400	0	10	Singing,Accordion	Accordion	Accordion,Singing	multimodal	True	True
84r8zNfMIbs_0_10	0	1	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
84r8zNfMIbs_0_10	1	3	Lawn_mower	Lawn_mower		multimodal	True	False
84r8zNfMIbs_0_10	3	4	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
84r8zNfMIbs_0_10	4	6	Lawn_mower	Lawn_mower		multimodal	True	False
84r8zNfMIbs_0_10	6	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
84vFdTtO2Vk_10_20	0	1	Dog	Dog		multimodal	True	False
84vFdTtO2Vk_10_20	1	2	Speech,Dog	Dog,Speech	Speech	multimodal	True	True
84vFdTtO2Vk_10_20	2	4	Baby_laughter,Dog	Dog	Baby_laughter	multimodal	True	True
84vFdTtO2Vk_10_20	4	5	Dog	Dog	Dog	multimodal	True	True
84vFdTtO2Vk_10_20	5	6	Dog	Dog		multimodal	True	False
84vFdTtO2Vk_10_20	6	8	Baby_laughter,Dog	Dog	Baby_laughter	multimodal	True	True
84vFdTtO2Vk_10_20	8	9	Dog	Dog		multimodal	True	False
84vFdTtO2Vk_10_20	9	10	Speech,Dog	Dog,Speech	Speech	multimodal	True	True
86eQxmsjwM4_310_320	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
8DF2PxdT5tE_390_400	0	2	Speech		Speech	multimodal	False	True
8DF2PxdT5tE_390_400	2	7	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
8DF2PxdT5tE_390_400	7	8	Basketball_bounce,Speech	Basketball_bounce,Speech	Basketball_bounce,Speech	multimodal	True	True
8DF2PxdT5tE_390_400	8	9	Speech		Speech	multimodal	False	True
8DF2PxdT5tE_390_400	9	10	Speech	Speech	Speech	multimodal	True	True
8DIUi5fzTSI_50_60	0	10	Violin_fiddle,Acoustic_guitar,Accordion	Acoustic_guitar,Violin_fiddle,Accordion	Acoustic_guitar,Violin_fiddle,Accordion	multimodal	True	True
8H9V40ek4q8_30_40	0	10	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
8HqOjWyahzI_20_30	0	9	Fire_alarm	Fire_alarm	Fire_alarm	multimodal	True	True
8HqOjWyahzI_20_30	9	10	Fire_alarm	Fire_alarm		multimodal	True	False
8JP7ReHkkus_100_110	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
8L6AX8xepUI_19_29	0	5	Baby_cry_infant_cry	Baby_cry_infant_cry		multimodal	True	False
8L6AX8xepUI_19_29	5	8	Baby_cry_infant_cry	Baby_cry_infant_cry	Baby_cry_infant_cry	multimodal	True	True
8L6AX8xepUI_19_29	8	9	Baby_cry_infant_cry,Speech		Baby_cry_infant_cry,Speech	multimodal	False	True
8L6AX8xepUI_19_29	9	10	Baby_cry_infant_cry,Speech	Baby_cry_infant_cry	Baby_cry_infant_cry,Speech	multimodal	True	True
8MMDd9rzl8o_20_30	0	10	Car,Helicopter	Helicopter,Car	Helicopter	multimodal	True	True
8MqTPaJRLXU_30_40	0	1	Singing	Singing	Singing	multimodal	True	True
8MqTPaJRLXU_30_40	1	2	Singing,Clapping	Singing,Clapping	Singing,Clapping	multimodal	True	True
8MqTPaJRLXU_30_40	2	10	Singing	Singing	Singing	multimodal	True	True
8OHjU9PCt7Y_0_10	0	4	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
8OHjU9PCt7Y_0_10	4	10	Speech		Speech	multimodal	False	True
8WLIDa9U9Ug_340_350	0	9	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
8WLIDa9U9Ug_340_350	9	10	Cello	Cello	Cello	multimodal	True	True
8ZkzbgrJHTE_20_30	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
8a4Zec3h3LM_30_40	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
8e6ha9wOsl0_30_40	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
8eR5kuvbjKA_30_40	0	10	Singing	Singing	Singing	multimodal	True	True
8h3tlcPyqwc_40_50	0	2	Basketball_bounce,Speech	Basketball_bounce	Speech	multimodal	True	True
8h3tlcPyqwc_40_50	2	3	Basketball_bounce	Basketball_bounce		multimodal	True	False
8h3tlcPyqwc_40_50	3	5	Basketball_bounce,Cheering	Basketball_bounce,Cheering	Cheering	multimodal	True	True
8h3tlcPyqwc_40_50	5	6	Cheering	Cheering	Cheering	multimodal	True	True
8h3tlcPyqwc_40_50	6	10	Clapping		Clapping	multimodal	False	True
8hcEJYEwAME_0_10	0	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
8hkevfLlY6U_70_80	0	10	Accordion	Accordion	Accordion	multimodal	True	True
8jSXancacwQ_30_40	0	10	Lawn_mower	Lawn_mower	Lawn_mower	multimodal	True	True
8k_E2GRTQXU_160_170	0	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
8ncJ1dIf33I_90_100	0	7	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
8ncJ1dIf33I_90_100	7	10	Car,Motorcycle	Motorcycle,Car	Motorcycle	multimodal	True	True
8nfl_0VXMZs_30_40	0	10	Violin_fiddle,Acoustic_guitar	Violin_fiddle	Violin_fiddle,Acoustic_guitar	multimodal	True	True
8oHpRkN839s_30_40	0	3	Speech	Speech	Speech	multimodal	True	True
8oHpRkN839s_30_40	4	6	Speech	Speech	Speech	multimodal	True	True
8oHpRkN839s_30_40	7	9	Speech	Speech	Speech	multimodal	True	True
8pEbXu9BIvw_460_470	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
8rhDoGEvAtI_0_10	1	3	Cello,Banjo	Banjo,Cello		multimodal	True	False
8rhDoGEvAtI_0_10	3	10	Singing,Cello,Banjo	Banjo,Cello,Singing	Singing,Banjo	multimodal	True	True
8sfcMZ8A3OQ_180_190	0	4	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
8sfcMZ8A3OQ_180_190	4	8	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
8sfcMZ8A3OQ_180_190	8	9	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
8sfcMZ8A3OQ_180_190	9	10	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
8tA8F83juw0_120_130	0	1	Speech		Speech	multimodal	False	True
8tA8F83juw0_120_130	1	2	Singing,Speech		Speech,Singing	multimodal	False	True
8tA8F83juw0_120_130	2	3	Singing		Singing	multimodal	False	True
8tA8F83juw0_120_130	4	6	Singing		Singing	multimodal	False	True
8tA8F83juw0_120_130	6	7	Clapping	Clapping	Clapping	multimodal	True	True
8tA8F83juw0_120_130	7	9	Speech		Speech	multimodal	False	True
8w6sRjVYkow_30_40	0	10	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
8yZnLF45mgs_100_110	0	3	Speech		Speech	multimodal	False	True
8yZnLF45mgs_100_110	3	10	Singing,Speech	Singing	Singing,Speech	multimodal	True	True
94WKpc0i-hE_80_90	0	7	Helicopter	Helicopter	Helicopter	multimodal	True	True
94WKpc0i-hE_80_90	7	8	Speech,Helicopter	Helicopter	Helicopter,Speech	multimodal	True	True
94WKpc0i-hE_80_90	8	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
96iNxFTbHVY_30_40	0	1	Speech,Accordion	Accordion,Speech	Speech	multimodal	True	True
96iNxFTbHVY_30_40	1	2	Accordion	Accordion		multimodal	True	False
96iNxFTbHVY_30_40	2	10	Accordion	Accordion	Accordion	multimodal	True	True
99WdRkgJC1Y_140_150	0	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
99oZQTz-dms_80_90	0	2	Banjo,Acoustic_guitar	Banjo,Acoustic_guitar	Banjo,Acoustic_guitar	multimodal	True	True
